live_rebalance_date,signal_cutoff_date,sector,s21,z_score,z_star,b63,a21,confidence,standard_multiplier,confidence_multiplier,raw_tilt,confidence_adjusted_tilt,direction_window_observation_count,breadth_observed_ticker_days,breadth_possible_ticker_days,disagreement_observation_count,direction_window_start,direction_window_end,breadth_window_start,breadth_window_end
2021-10-01,2021-09-30,Healthcare,0.12696285257936507,0.43210801116414926,0.43210801116414926,0.7555555555555555,0.8461209802696908,0.6392914073148775,1.043210801116415,1.0276242938569162,0.043210801116414926,0.02762429385691618,20,238,315,20,2021-09-01,2021-09-30,2021-07-02,2021-09-30
2021-10-01,2021-09-30,Industrials,0.082215582010582,-0.7670036063800387,-0.7670036063800387,0.5777777777777777,0.8847202500697524,0.5111717000403013,0.9232996393619961,0.9607929462589674,-0.07670036063800388,-0.03920705374103266,21,182,315,21,2021-09-01,2021-09-30,2021-07-02,2021-09-30
2021-10-01,2021-09-30,Materials,0.049431447368421054,-1.6455339886995601,-1.6455339886995601,0.4507936507936508,0.8992204574560747,0.40536287288496065,0.835446601130044,0.9332961614910897,-0.164553398869956,-0.06670383850891021,19,142,315,19,2021-09-01,2021-09-30,2021-07-02,2021-09-30
2021-10-01,2021-09-30,RealEstate,0.13094854166666667,0.5389142147102622,0.5389142147102622,0.3619047619047619,0.9248420576529239,0.3347047446743915,1.0538914214710262,1.0180377144636,0.05389142147102623,0.018037714463599853,20,114,315,20,2021-09-01,2021-09-30,2021-07-02,2021-09-30
2021-10-01,2021-09-30,Tech,0.13493291232048374,0.6456850876342355,0.6456850876342355,0.765079365079365,0.8519505108892272,0.6518097559501707,1.0645685087634236,1.0420863839391536,0.06456850876342356,0.042086383939153565,21,241,315,21,2021-09-01,2021-09-30,2021-07-02,2021-09-30
2021-10-01,2021-09-30,Utilities,0.17876220760233918,1.8201973314695543,1.8201973314695543,0.4031746031746032,0.8980332007886357,0.36206417936557694,1.1820197331469555,1.0659028253101936,0.18201973314695544,0.06590282531019373,19,127,315,19,2021-09-01,2021-09-30,2021-07-02,2021-09-30
2021-11-01,2021-10-29,Comm,0.15646785525321238,1.0691544384493883,1.0691544384493883,0.7396825396825397,0.8487900210751975,0.6278351584460985,1.106915443844939,1.0671252746267221,0.10691544384493884,0.06712527462672212,21,233,315,21,2021-10-01,2021-10-29,2021-08-03,2021-10-29
2021-11-01,2021-10-29,Consumer,0.12318235123771731,0.15433570125202425,0.15433570125202425,0.8920634920634921,0.874097546614804,0.7797505098373331,1.0154335701252024,1.0120343341737368,0.015433570125202425,0.012034334173736824,21,281,315,21,2021-10-01,2021-10-29,2021-08-03,2021-10-29
2021-11-01,2021-10-29,Energy,0.16361306103552534,1.2655332623286342,1.2655332623286342,0.8095238095238095,0.8628317331390725,0.698482831588773,1.1265533262328633,1.0883953256541081,0.12655332623286342,0.08839532565410818,21,255,315,21,2021-10-01,2021-10-29,2021-08-03,2021-10-29
2021-11-01,2021-10-29,Financials,0.08773826440490726,-0.8198095225189773,-0.8198095225189773,0.8539682539682539,0.8524880013855131,0.727997690072073,0.9180190477481023,0.9403180561307095,-0.08198095225189773,-0.05968194386929047,21,269,315,21,2021-10-01,2021-10-29,2021-08-03,2021-10-29
2021-11-01,2021-10-29,Healthcare,0.080360808276872,-1.0225715145151433,-1.0225715145151433,0.7873015873015873,0.8701047218566718,0.6850348286363638,0.8977428485484856,0.9299502897785692,-0.10225715145151433,-0.07004971022143082,21,248,315,21,2021-10-01,2021-10-29,2021-08-03,2021-10-29
2021-11-01,2021-10-29,Industrials,0.09751139129389129,-0.5512049192992715,-0.5512049192992715,0.6031746031746031,0.8440506920632304,0.5091099412444882,0.9448795080700728,0.9719376095921874,-0.05512049192992716,-0.0280623904078125,21,190,315,21,2021-10-01,2021-10-29,2021-08-03,2021-10-29
2021-11-01,2021-10-29,Materials,0.06288643353174603,-1.502837201049675,-1.502837201049675,0.4634920634920635,0.864602130326998,0.4007362254848943,0.8497162798950325,0.939775869253307,-0.15028372010496752,-0.06022413074669301,20,146,315,20,2021-10-01,2021-10-29,2021-08-03,2021-10-29
2021-11-01,2021-10-29,RealEstate,0.1783223544973545,1.6698034594556421,1.6698034594556421,0.37777777777777777,0.9011077108919381,0.3404184685591766,1.1669803459455643,1.0568431936462706,0.1669803459455642,0.05684319364627049,21,119,315,21,2021-10-01,2021-10-29,2021-08-03,2021-10-29
2021-11-01,2021-10-29,Tech,0.10356124442554801,-0.38493076585531916,-0.38493076585531916,0.8444444444444444,0.8657603440455917,0.7310865127496108,0.9615069234144681,0.9718582308740797,-0.038493076585531916,-0.028141769125920223,21,266,315,21,2021-10-01,2021-10-29,2021-08-03,2021-10-29
2021-11-01,2021-10-29,Utilities,0.122025,0.12252706175269484,0.12252706175269484,0.40634920634920635,0.9003720953137113,0.36586548634969857,1.0122527061752695,1.004482842303915,0.012252706175269485,0.004482842303914925,18,128,315,18,2021-10-01,2021-10-29,2021-08-03,2021-10-29
2021-12-01,2021-11-30,Comm,0.07586781878306878,-0.959971460087147,-0.959971460087147,0.7714285714285715,0.8129121717532567,0.6271036753525123,0.9040028539912853,0.9397998369145832,-0.0959971460087147,-0.06020016308541675,21,243,315,21,2021-11-01,2021-11-30,2021-09-01,2021-11-30
2021-12-01,2021-11-30,Consumer,0.13081338570806714,0.6131966425464213,0.6131966425464213,0.9238095238095239,0.8635622869896815,0.797767065123801,1.061319664254642,1.0489188085868026,0.06131966425464213,0.048918808586802705,21,291,315,21,2021-11-01,2021-11-30,2021-09-01,2021-11-30
2021-12-01,2021-11-30,Energy,0.043229771130952374,-1.8944442187108033,-1.8944442187108033,0.765079365079365,0.8504803508453109,0.6506849668372061,0.8105555781289197,0.8767313626373224,-0.18944442187108035,-0.1232686373626776,20,241,315,20,2021-11-01,2021-11-30,2021-09-01,2021-11-30
2021-12-01,2021-11-30,Financials,0.10793918773123286,-0.041723501959523596,-0.041723501959523596,0.8571428571428571,0.8789692434193414,0.7534022086451497,0.9958276498040476,0.9968565421471285,-0.004172350195952359,-0.003143457852871531,21,270,315,21,2021-11-01,2021-11-30,2021-09-01,2021-11-30
2021-12-01,2021-11-30,Healthcare,0.10503119411276554,-0.1249834091596692,-0.1249834091596692,0.7904761904761904,0.8346366486682368,0.6597603984710825,0.9875016590840331,0.9917540896170542,-0.01249834091596692,-0.00824591038294577,21,249,315,21,2021-11-01,2021-11-30,2021-09-01,2021-11-30
2021-12-01,2021-11-30,Industrials,0.0926718998015873,-0.47884721782591694,-0.47884721782591694,0.6158730158730159,0.814217382540976,0.501454514961744,0.9521152782174083,0.9759879900644324,-0.0478847217825917,-0.024012009935567576,21,194,315,21,2021-11-01,2021-11-30,2021-09-01,2021-11-30
2021-12-01,2021-11-30,Materials,0.09426186994949495,-0.43332415817231096,-0.43332415817231096,0.45396825396825397,0.9165943749102511,0.41610474797512986,0.9566675841827689,0.9819691760372176,-0.0433324158172311,-0.018030823962782477,20,143,315,20,2021-11-01,2021-11-30,2021-09-01,2021-11-30
2021-12-01,2021-11-30,RealEstate,0.14654202614379083,1.063529523178061,1.063529523178061,0.40634920634920635,0.9211065085962908,0.3742908987311912,1.1063529523178062,1.0398069421057472,0.10635295231780612,0.03980694210574717,17,128,315,17,2021-11-01,2021-11-30,2021-09-01,2021-11-30
2021-12-01,2021-11-30,Tech,0.12408264317429478,0.42048611003661346,0.42048611003661346,0.8984126984126984,0.8288233850246209,0.7446254538475167,1.0420486110036613,1.031310466052259,0.04204861100366135,0.03131046605225901,21,283,315,21,2021-11-01,2021-11-30,2021-09-01,2021-11-30
2021-12-01,2021-11-30,Utilities,0.1735247222222222,1.8360816901542756,1.8360816901542756,0.4126984126984127,0.8977224683768925,0.3704886377428445,1.1836081690154276,1.0680247404169838,0.18360816901542756,0.06802474041698371,20,130,315,20,2021-11-01,2021-11-30,2021-09-01,2021-11-30
2022-01-03,2021-12-31,Comm,0.10888473544973545,-0.5328082085154138,-0.5328082085154138,0.746031746031746,0.8874122969039898,0.6620377453093258,0.9467191791484586,0.9647260854952154,-0.05328082085154138,-0.035273914504784565,21,235,315,21,2021-12-02,2021-12-31,2021-10-04,2021-12-31
2022-01-03,2021-12-31,Consumer,0.10893296385268007,-0.5309697362816612,-0.5309697362816612,0.9174603174603174,0.8377453629294977,0.7685981266242058,0.9469030263718339,0.9591897655399767,-0.05309697362816612,-0.04081023446002334,21,289,315,21,2021-12-02,2021-12-31,2021-10-04,2021-12-31
2022-01-03,2021-12-31,Energy,0.11273517384731671,-0.3860290566148981,-0.3860290566148981,0.7333333333333333,0.8649161154359135,0.6342718179863366,0.9613970943385102,0.9755152648465318,-0.038602905661489814,-0.02448473515346819,21,231,315,21,2021-12-02,2021-12-31,2021-10-04,2021-12-31
2022-01-03,2021-12-31,Financials,0.0853852346079846,-1.4286118670817638,-1.4286118670817638,0.8539682539682539,0.8364238620116811,0.714279425019499,0.8571388132918236,0.8979571937004804,-0.14286118670817638,-0.10204280629951952,21,269,315,21,2021-12-02,2021-12-31,2021-10-04,2021-12-31
2022-01-03,2021-12-31,Healthcare,0.12657117182984307,0.14140076821964045,0.14140076821964045,0.7936507936507936,0.8366048371094362,0.663972092943997,1.014140076821964,1.0093886164018684,0.014140076821964047,0.009388616401868369,21,250,315,21,2021-12-02,2021-12-31,2021-10-04,2021-12-31
2022-01-03,2021-12-31,Industrials,0.104660440287226,-0.6938388230345501,-0.6938388230345501,0.6476190476190476,0.8721601724606647,0.56482754026024,0.930616117696545,0.9608100724248335,-0.06938388230345502,-0.03918992757516649,21,204,315,21,2021-12-02,2021-12-31,2021-10-04,2021-12-31
2022-01-03,2021-12-31,Materials,0.11865239197530864,-0.1604640251154732,-0.1604640251154732,0.44126984126984126,0.8865242944827397,0.39119643470825655,0.9839535974884527,0.993722704547589,-0.01604640251154732,-0.006277295452410925,18,139,315,18,2021-12-02,2021-12-31,2021-10-04,2021-12-31
2022-01-03,2021-12-31,RealEstate,0.13450015873015872,0.4436546553068107,0.4436546553068107,0.4634920634920635,0.8511436348285534,0.39449831963482157,1.044365465530681,1.0175021016016703,0.044365465530681075,0.017502101601670282,21,146,315,21,2021-12-02,2021-12-31,2021-10-04,2021-12-31
2022-01-03,2021-12-31,Tech,0.14093263480339688,0.6888613785836584,0.6888613785836584,0.8984126984126984,0.8788431512006233,0.7895638469516711,1.0688861378583658,1.0543900040090946,0.06888613785836584,0.05439000400909448,21,283,315,21,2021-12-02,2021-12-31,2021-10-04,2021-12-31
2022-01-03,2021-12-31,Utilities,0.18736333333333333,2.45880491453365,2.0,0.4095238095238095,0.8996261425772192,0.3684183250554326,1.2,1.0736836650110866,0.2,0.07368366501108652,20,129,315,20,2021-12-02,2021-12-31,2021-10-04,2021-12-31
2022-02-01,2022-01-31,Comm,0.1349923464042571,0.06821550117705903,0.06821550117705903,0.7904761904761904,0.8561659968357712,0.6767788355939905,1.0068215501177058,1.004616680745607,0.006821550117705903,0.004616680745607051,21,249,315,21,2021-12-31,2022-01-31,2021-11-01,2022-01-31
2022-02-01,2022-01-31,Consumer,0.08062438289845852,-1.4268586536446128,-1.4268586536446128,0.946031746031746,0.8871704170633208,0.8392913786821257,0.8573141346355387,0.8802449833398092,-0.1426858653644613,-0.11975501666019088,21,298,315,21,2021-12-31,2022-01-31,2021-11-01,2022-01-31
2022-02-01,2022-01-31,Energy,0.14710283664384557,0.4012439942803133,0.4012439942803133,0.7492063492063492,0.8680176728864553,0.6503243517498521,1.0401243994280314,1.0260938740473866,0.04012439942803134,0.02609387404738662,21,236,315,21,2021-12-31,2022-01-31,2021-11-01,2022-01-31
2022-02-01,2022-01-31,Financials,0.1310201449803086,-0.04101676179078026,-0.04101676179078026,0.8825396825396825,0.8920661492857149,0.7872837761950119,0.995898323820922,0.9967708168890064,-0.004101676179078026,-0.003229183110993676,21,278,315,21,2021-12-31,2022-01-31,2021-11-01,2022-01-31
2022-02-01,2022-01-31,Healthcare,0.10196829402872261,-0.8399187015850691,-0.8399187015850691,0.8285714285714286,0.8841282701749112,0.7325634238592122,0.916008129841493,0.9384706280203458,-0.08399187015850691,-0.06152937197965422,21,261,315,21,2021-12-31,2022-01-31,2021-11-01,2022-01-31
2022-02-01,2022-01-31,Industrials,0.1278398392958075,-0.128472545063275,-0.128472545063275,0.7111111111111111,0.8683663003135496,0.617504924667413,0.9871527454936725,0.9920667570738871,-0.0128472545063275,-0.007933242926112844,21,224,315,21,2021-12-31,2022-01-31,2021-11-01,2022-01-31
2022-02-01,2022-01-31,Materials,0.08830669444444444,-1.2156014223439284,-1.2156014223439284,0.4507936507936508,0.9163739460452814,0.4130955566299364,0.8784398577656072,0.9497840453796692,-0.12156014223439285,-0.05021595462033076,20,142,315,20,2021-12-31,2022-01-31,2021-11-01,2022-01-31
2022-02-01,2022-01-31,RealEstate,0.15668363095238094,0.6647079357212334,0.6647079357212334,0.546031746031746,0.8273772424405984,0.45177424031677116,1.0664707935721234,1.030029792269299,0.06647079357212335,0.03002979226929894,21,172,315,21,2021-12-31,2022-01-31,2021-11-01,2022-01-31
2022-02-01,2022-01-31,Tech,0.14205367551482825,0.2623962276774887,0.2623962276774887,0.9111111111111111,0.8980416255802046,0.8182157033064086,1.0262396227677488,1.0214696713974085,0.026239622767748872,0.021469671397408494,21,287,315,21,2021-12-31,2022-01-31,2021-11-01,2022-01-31
2022-02-01,2022-01-31,Utilities,0.21452523809523807,2.2553044255715675,2.0,0.5111111111111111,0.8359772221424658,0.4272772468728158,1.2,1.0854554493745632,0.2,0.08545544937456317,21,161,315,21,2021-12-31,2022-01-31,2021-11-01,2022-01-31
2022-03-01,2022-02-28,Comm,0.1027646209372638,-0.14309579614148624,-0.14309579614148624,0.8,0.8158111874522889,0.6526489499618311,0.9856904203858514,0.9906608678904307,-0.014309579614148624,-0.009339132109569324,21,252,315,21,2022-01-28,2022-02-28,2021-11-29,2022-02-28
2022-03-01,2022-02-28,Consumer,0.07912099564192422,-0.7113179511582868,-0.7113179511582868,0.9587301587301588,0.8706865515204413,0.8347534557434072,0.9288682048841713,0.94062248821383,-0.07113179511582868,-0.059377511786170005,21,302,315,21,2022-01-28,2022-02-28,2021-11-29,2022-02-28
2022-03-01,2022-02-28,Energy,0.11100396052554244,0.0549184778239264,0.0549184778239264,0.8285714285714286,0.8792675171050206,0.72853594274416,1.0054918477823926,1.004001008501553,0.0054918477823926405,0.0040010085015528465,21,261,315,21,2022-01-28,2022-02-28,2021-11-29,2022-02-28
2022-03-01,2022-02-28,Financials,0.0631995166060791,-1.0939554281016377,-1.0939554281016377,0.9079365079365079,0.8753920686776152,0.7948004179104696,0.8906044571898362,0.9130523768569392,-0.10939554281016378,-0.08694762314306084,21,286,315,21,2022-01-28,2022-02-28,2021-11-29,2022-02-28
2022-03-01,2022-02-28,Healthcare,0.11035470318041747,0.03931501586751838,0.03931501586751838,0.8666666666666667,0.8565007144097341,0.7423006191551029,1.0039315015867518,1.0029183560620551,0.003931501586751838,0.0029183560620551587,21,273,315,21,2022-01-28,2022-02-28,2021-11-29,2022-02-28
2022-03-01,2022-02-28,Industrials,0.09051213139495565,-0.4375572387115249,-0.4375572387115249,0.7714285714285715,0.8527628019508937,0.6578455900764038,0.9562442761288475,0.9712154900107615,-0.043755723871152494,-0.028784509989238496,21,243,315,21,2022-01-28,2022-02-28,2021-11-29,2022-02-28
2022-03-01,2022-02-28,Materials,0.05587648677248678,-1.269948227061971,-1.269948227061971,0.49206349206349204,0.8619687930670359,0.4241433743663192,0.8730051772938029,0.9461359873703411,-0.1269948227061971,-0.0538640126296589,21,155,315,21,2022-01-28,2022-02-28,2021-11-29,2022-02-28
2022-03-01,2022-02-28,RealEstate,0.1532993849206349,1.0713953038996136,1.0713953038996136,0.6412698412698413,0.8609280970239084,0.5520872241232683,1.1071395303899614,1.0591503659268644,0.10713953038996137,0.05915036592686431,21,202,315,21,2022-01-28,2022-02-28,2021-11-29,2022-02-28
2022-03-01,2022-02-28,Tech,0.11669466980949676,0.19168206853858785,0.19168206853858785,0.9523809523809523,0.8812860945827449,0.8393200900788046,1.0191682068538588,1.01608826110323,0.019168206853858786,0.016088261103229917,21,300,315,21,2022-01-28,2022-02-28,2021-11-29,2022-02-28
2022-03-01,2022-02-28,Utilities,0.2043616521164021,2.2985637750452645,2.0,0.6158730158730159,0.854814511888932,0.5264571914490566,1.2,1.1052914382898114,0.2,0.10529143828981131,21,194,315,21,2022-01-28,2022-02-28,2021-11-29,2022-02-28
2022-04-01,2022-03-31,Comm,0.05889669198790627,-1.6210577676773383,-1.6210577676773383,0.8095238095238095,0.8413101810507524,0.681060622755371,0.8378942232322661,0.889596138722324,-0.16210577676773386,-0.11040386127767599,21,255,315,21,2022-03-03,2022-03-31,2021-12-31,2022-03-31
2022-04-01,2022-03-31,Consumer,0.10365379204459561,-0.47316391349701276,-0.47316391349701276,0.9809523809523809,0.8842588883102308,0.8674158618662263,0.9526836086502988,0.9589570116169992,-0.04731639134970128,-0.04104298838300079,21,309,315,21,2022-03-03,2022-03-31,2021-12-31,2022-03-31
2022-04-01,2022-03-31,Energy,0.13919427906617193,0.43834971394913497,0.43834971394913497,0.9174603174603174,0.852261264861875,0.7819158906193076,1.0438349713949135,1.0342752606985257,0.0438349713949135,0.034275260698525656,21,289,315,21,2022-03-03,2022-03-31,2021-12-31,2022-03-31
2022-04-01,2022-03-31,Financials,0.1084092262486191,-0.3512003883838255,-0.3512003883838255,0.8984126984126984,0.84181735332276,0.7562993999693368,0.9648799611616174,0.9734387356996315,-0.03512003883838255,-0.026561264300368526,21,283,315,21,2022-03-03,2022-03-31,2021-12-31,2022-03-31
2022-04-01,2022-03-31,Healthcare,0.0770392365835223,-1.1557524772514112,-1.1557524772514112,0.8857142857142857,0.8188787543659948,0.7252926110098811,0.8844247522748588,0.9161741268093185,-0.11557524772514112,-0.08382587319068142,21,279,315,21,2022-03-03,2022-03-31,2021-12-31,2022-03-31
2022-04-01,2022-03-31,Industrials,0.11255441965970536,-0.24488782490344102,-0.24488782490344102,0.8285714285714286,0.845551032825149,0.7005994271979806,0.9755112175096559,0.982843173014489,-0.024488782490344103,-0.017156826985511017,21,261,315,21,2022-03-03,2022-03-31,2021-12-31,2022-03-31
2022-04-01,2022-03-31,Materials,0.131990582010582,0.25359512602867157,0.25359512602867157,0.5365079365079365,0.8897019221820773,0.477332142377051,1.0253595126028672,1.0121049104803643,0.02535951260286716,0.012104910480364406,21,169,315,21,2022-03-03,2022-03-31,2021-12-31,2022-03-31
2022-04-01,2022-03-31,RealEstate,0.15845868386243386,0.9324275662242402,0.9324275662242402,0.6603174603174603,0.8592398964233269,0.5673711062096889,1.093242756622424,1.0529032459709056,0.09324275662242403,0.05290324597090552,21,208,315,21,2022-03-03,2022-03-31,2021-12-31,2022-03-31
2022-04-01,2022-03-31,Tech,0.12608133524412096,0.10203955076879088,0.10203955076879088,0.9619047619047619,0.8996372821003374,0.8653653856393723,1.010203955076879,1.0088301495201504,0.010203955076879089,0.008830149520150304,21,303,315,21,2022-03-03,2022-03-31,2021-12-31,2022-03-31
2022-04-01,2022-03-31,Utilities,0.20474924603174605,2.1196504147421926,2.0,0.6634920634920635,0.9176045884228751,0.608823361842479,1.2,1.1217646723684958,0.2,0.12176467236849581,21,209,315,21,2022-03-03,2022-03-31,2021-12-31,2022-03-31
2022-05-02,2022-04-29,Comm,0.09945681643944126,-0.669640186990343,-0.669640186990343,0.7777777777777778,0.8656561935769576,0.6732881505598559,0.9330359813009657,0.9549139196960715,-0.0669640186990343,-0.04508608030392842,21,245,315,21,2022-03-31,2022-04-29,2022-01-31,2022-04-29
2022-05-02,2022-04-29,Consumer,0.09049645474310937,-0.8998924330611568,-0.8998924330611568,0.9809523809523809,0.8871170315413229,0.8702195642738692,0.9100107566938843,0.9216895999008168,-0.08998924330611568,-0.07831040009918319,21,309,315,21,2022-03-31,2022-04-29,2022-01-31,2022-04-29
2022-05-02,2022-04-29,Energy,0.17009366237774573,1.1454977487149494,1.1454977487149494,0.9365079365079365,0.8591024605288,0.8045562725587175,1.114549774871495,1.0921617398930503,0.11454977487149494,0.09216173989305021,21,295,315,21,2022-03-31,2022-04-29,2022-01-31,2022-04-29
2022-05-02,2022-04-29,Financials,0.09663659019247171,-0.7421108583538026,-0.7421108583538026,0.8888888888888888,0.873077132321612,0.776068562063655,0.9257889141646197,0.9424071093265539,-0.07421108583538026,-0.057592890673446036,21,280,315,21,2022-03-31,2022-04-29,2022-01-31,2022-04-29
2022-05-02,2022-04-29,Healthcare,0.12418294718442932,-0.034258789049147025,-0.034258789049147025,0.8857142857142857,0.8552209655199821,0.7574814266034127,0.9965741210950853,0.9974049603597347,-0.0034258789049147025,-0.002595039640265326,21,279,315,21,2022-03-31,2022-04-29,2022-01-31,2022-04-29
2022-05-02,2022-04-29,Industrials,0.08108285996014566,-1.1417913000751077,-1.1417913000751077,0.8444444444444444,0.8544852902105288,0.7215653561777798,0.8858208699924892,0.9176122953880614,-0.11417913000751077,-0.08238770461193855,21,266,315,21,2022-03-31,2022-04-29,2022-01-31,2022-04-29
2022-05-02,2022-04-29,Materials,0.1402845185185185,0.379499392884644,0.379499392884644,0.6,0.8890479432090572,0.5334287659254343,1.0379499392884644,1.0202435892815906,0.03794993928846441,0.020243589281590722,21,189,315,21,2022-03-31,2022-04-29,2022-01-31,2022-04-29
2022-05-02,2022-04-29,RealEstate,0.11144072222222222,-0.3616926602386145,-0.3616926602386145,0.6857142857142857,0.8552537560094625,0.5864597184064886,0.9638307339761385,0.9787881824326768,-0.03616926602386145,-0.02121181756732316,21,216,315,21,2022-03-31,2022-04-29,2022-01-31,2022-04-29
2022-05-02,2022-04-29,Tech,0.12639190983975995,0.02250438972795974,0.02250438972795974,0.9682539682539683,0.8910050253125416,0.8627191514930957,1.002250438972796,1.0019414968010976,0.002250438972795974,0.0019414968010975366,21,305,315,21,2022-03-31,2022-04-29,2022-01-31,2022-04-29
2022-05-02,2022-04-29,Utilities,0.2150949402777778,2.301884696440621,2.0,0.6317460317460317,0.8627779958337162,0.5450565751457445,1.2,1.109011315029149,0.2,0.1090113150291489,20,199,315,20,2022-03-31,2022-04-29,2022-01-31,2022-04-29
2022-06-01,2022-05-31,Comm,0.0763487135298564,-1.2117147098536185,-1.2117147098536185,0.765079365079365,0.8390635709534962,0.6419502241263256,0.8788285290146381,0.9222139470432305,-0.12117147098536185,-0.0777860529567696,21,241,315,21,2022-05-02,2022-05-31,2022-03-02,2022-05-31
2022-06-01,2022-05-31,Consumer,0.07746773684007582,-1.1797927141394535,-1.1797927141394535,0.9777777777777777,0.8510373757863039,0.8321254341021638,0.8820207285860546,0.9018264475596137,-0.11797927141394536,-0.09817355244038628,21,308,315,21,2022-05-02,2022-05-31,2022-03-02,2022-05-31
2022-06-01,2022-05-31,Energy,0.16642518782143784,1.3578661022914993,1.3578661022914993,0.9333333333333333,0.881421010002604,0.8226596093357638,1.1357866102291498,1.11170615972414,0.13578661022914992,0.1117061597241401,21,294,315,21,2022-05-02,2022-05-31,2022-03-02,2022-05-31
2022-06-01,2022-05-31,Financials,0.10490115891912322,-0.3972088537009168,-0.3972088537009168,0.8952380952380953,0.8642938369256392,0.7737487682953342,0.9602791146299083,0.9692660138692915,-0.039720885370091684,-0.0307339861307086,21,282,315,21,2022-05-02,2022-05-31,2022-03-02,2022-05-31
2022-06-01,2022-05-31,Healthcare,0.06670237953514739,-1.4868923845493522,-1.4868923845493522,0.873015873015873,0.852292791858785,0.744065135749733,0.8513107615450648,0.8893655216045042,-0.14868923845493523,-0.1106344783954958,21,275,315,21,2022-05-02,2022-05-31,2022-03-02,2022-05-31
2022-06-01,2022-05-31,Industrials,0.15579240639959688,1.0545483788107402,1.0545483788107402,0.8539682539682539,0.7833446975375693,0.6689515036114481,1.105454837881074,1.070544172363646,0.10545483788107402,0.07054417236364595,21,269,315,21,2022-05-02,2022-05-31,2022-03-02,2022-05-31
2022-06-01,2022-05-31,Materials,0.11561514550264551,-0.09157461831241967,-0.09157461831241967,0.5746031746031746,0.8612298914783294,0.4948654297065956,0.990842538168758,0.9954682887158607,-0.009157461831241968,-0.004531711284139304,21,181,315,21,2022-05-02,2022-05-31,2022-03-02,2022-05-31
2022-06-01,2022-05-31,RealEstate,0.1314139537037037,0.3591125863930847,0.3591125863930847,0.6984126984126984,0.8578718056699977,0.599148562690157,1.0359112586393084,1.0215161789981362,0.03591125863930847,0.021516178998136154,21,220,315,21,2022-05-02,2022-05-31,2022-03-02,2022-05-31
2022-06-01,2022-05-31,Tech,0.13101968181039234,0.34786532677520116,0.34786532677520116,0.9682539682539683,0.8695017528366613,0.8418985225878785,1.03478653267752,1.0292867304671591,0.03478653267752012,0.02928673046715914,21,305,315,21,2022-05-02,2022-05-31,2022-03-02,2022-05-31
2022-06-01,2022-05-31,Utilities,0.1625665088813303,1.2477908862852327,1.2477908862852327,0.5682539682539682,0.8878337411963738,0.5045150465846061,1.1247790886285234,1.062952927712204,0.12477908862852327,0.06295292771220411,21,179,315,21,2022-05-02,2022-05-31,2022-03-02,2022-05-31
2022-07-01,2022-06-30,Comm,0.09147376766817839,-0.975659985625386,-0.975659985625386,0.7841269841269841,0.8772912200673054,0.6879077185924586,0.9024340014374614,0.932883596516649,-0.09756599856253861,-0.06711640348335103,21,247,315,21,2022-06-01,2022-06-30,2022-03-31,2022-06-30
2022-07-01,2022-06-30,Consumer,0.08564638454208004,-1.1422940620935935,-1.1422940620935935,0.9746031746031746,0.8420552697207826,0.8206697390612071,0.8857705937906406,0.9062553830130484,-0.11422940620935935,-0.09374461698695158,21,307,315,21,2022-06-01,2022-06-30,2022-03-31,2022-06-30
2022-07-01,2022-06-30,Energy,0.14139977100475,0.4519745593694962,0.4519745593694962,0.9238095238095239,0.8659835819652195,0.8000038804821552,1.0451974559369497,1.0361581401374809,0.045197455936949626,0.03615814013748093,21,291,315,21,2022-06-01,2022-06-30,2022-03-31,2022-06-30
2022-07-01,2022-06-30,Financials,0.08216731528722601,-1.241778080855835,-1.241778080855835,0.9079365079365079,0.8440970790263013,0.7663865542905466,0.8758221919144165,0.9048317975419369,-0.1241778080855835,-0.09516820245806311,21,286,315,21,2022-06-01,2022-06-30,2022-03-31,2022-06-30
2022-07-01,2022-06-30,Healthcare,0.13969956897203326,0.40335726591194143,0.40335726591194143,0.8634920634920635,0.8250561520887468,0.7124294392639338,1.040335726591194,1.0287363590776677,0.040335726591194145,0.02873635907766779,21,272,315,21,2022-06-01,2022-06-30,2022-03-31,2022-06-30
2022-07-01,2022-06-30,Industrials,0.1291438310056346,0.10151583736510783,0.10151583736510783,0.8666666666666667,0.8207201532945358,0.7112907995219311,1.0101515837365107,1.0072207281123566,0.010151583736510783,0.007220728112356588,21,273,315,21,2022-06-01,2022-06-30,2022-03-31,2022-06-30
2022-07-01,2022-06-30,Materials,0.10910958994708994,-0.47136347815146284,-0.47136347815146284,0.6095238095238096,0.8181829978459961,0.49870201773470246,0.9528636521848537,0.9764930082359418,-0.047136347815146286,-0.023506991764058186,21,192,315,21,2022-06-01,2022-06-30,2022-03-31,2022-06-30
2022-07-01,2022-06-30,RealEstate,0.15610051587301588,0.8723425000918622,0.8723425000918622,0.7174603174603175,0.8516560974560357,0.6110294540478224,1.0872342500091863,1.0533026961573844,0.08723425000918622,0.053302696157384304,21,226,315,21,2022-06-01,2022-06-30,2022-03-31,2022-06-30
2022-07-01,2022-06-30,Tech,0.11894742102309068,-0.19005060403172017,-0.19005060403172017,0.9714285714285714,0.8921457946674031,0.866655914819763,0.9809949395968279,0.9835291519900841,-0.019005060403172017,-0.016470848009915898,21,306,315,21,2022-06-01,2022-06-30,2022-03-31,2022-06-30
